Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,Freq_Max[Hz],U1_Max[V],Ufnd1_Max[V],Upeak1_Max[V],Udeg1_Max[deg],U2_Max[V],Ufnd2_Max[V],Upeak2_Max[V],Udeg2_Max[deg],U3_Max[V],Ufnd3_Max[V],Upeak3_Max[V],Udeg3_Max[deg],I1_Max[A],Ifnd1_Max[A],Ipeak1_Max[A],Ideg1_Max[deg],I2_Max[A],Ifnd2_Max[A],Ipeak2_Max[A],Ideg2_Max[deg],I3_Max[A],Ifnd3_Max[A],Ipeak3_Max[A],Ideg3_Max[deg],P1_Max[W],P2_Max[W],P3_Max[W],P_Max[W],S1_Max[VA],S2_Max[VA],S3_Max[VA],S_Max[VA],Q1_Max[var],Q2_Max[var],Q3_Max[var],Q_Max[var],PF1_Max,PF2_Max,PF3_Max,PF_Max,Freq_Min[Hz],U1_Min[V],Ufnd1_Min[V],Upeak1_Min[V],Udeg1_Min[deg],U2_Min[V],Ufnd2_Min[V],Upeak2_Min[V],Udeg2_Min[deg],U3_Min[V],Ufnd3_Min[V],Upeak3_Min[V],Udeg3_Min[deg],I1_Min[A],Ifnd1_Min[A],Ipeak1_Min[A],Ideg1_Min[deg],I2_Min[A],Ifnd2_Min[A],Ipeak2_Min[A],Ideg2_Min[deg],I3_Min[A],Ifnd3_Min[A],Ipeak3_Min[A],Ideg3_Min[deg],P1_Min[W],P2_Min[W],P3_Min[W],P_Min[W],S1_Min[VA],S2_Min[VA],S3_Min[VA],S_Min[VA],Q1_Min[var],Q2_Min[var],Q3_Min[var],Q_Min[var],PF1_Min,PF2_Min,PF3_Min,PF_Min,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem,Pulse
13/07/2023 16:27:20,0.03,0.00,50.00,"11,029.00","6,397.00",0.00,"11,037.00","6,265.00",-121.15,"11,020.00","6,441.00",118.26,327.20,327.10,-9.96,325.50,325.40,-131.66,316.80,316.70,109.78,"2,061,000.00","2,005,000.00","2,018,000.00","6,080,000.00","2,093,000.00","2,039,000.00","2,041,000.00","6,170,000.00","365,000.00","374,000.00","304,000.00","1,050,000.00",0.98,0.98,0.99,0.99,50.01,"11,051.00","6,408.00","9,234.00",0.00,"11,056.00","6,277.00","8,932.00",-121.04,"11,040.00","6,453.00","9,239.00",118.40,351.90,351.80,525.50,-8.32,346.70,346.60,501.50,-130.59,338.10,338.00,495.10,110.55,"2,210,000.00","2,127,000.00","2,146,000.00","6,460,000.00","2,248,000.00","2,168,000.00","2,173,000.00","6,560,000.00","479,000.00","471,000.00","362,000.00","1,220,000.00",0.99,0.99,0.99,0.99,49.99,"10,951.00","6,350.00","9,085.00",0.00,"10,986.00","6,229.00","8,866.00",-121.20,"10,948.00","6,409.00","9,135.00",118.05,315.30,315.20,456.60,-13.27,313.30,313.20,454.30,-133.69,304.30,304.20,447.70,108.34,"1,974,000.00","1,935,000.00","1,936,000.00","5,850,000.00","2,002,000.00","1,966,000.00","1,957,000.00","5,940,000.00","311,000.00","328,000.00","271,000.00","960,000.00",0.97,0.98,0.99,0.98,"4,575,000.00",0.00,"672,000.00",0.00,0.00,"51,000.00",0.00,"9,000.00",0.00,"6,080,000.00",0.00,"1,050,000.00",0.00,0.99,0.00
13/07/2023 16:27:50,0.03,0.00,50.00,"11,068.00","6,420.00",0.00,"11,075.00","6,288.00",-121.13,"11,054.00","6,460.00",118.24,284.00,284.00,-9.09,282.20,282.10,-130.20,277.40,277.30,111.03,"1,798,000.00","1,750,000.00","1,775,000.00","5,320,000.00","1,822,000.00","1,773,000.00","1,791,000.00","5,390,000.00","291,000.00","282,000.00","229,000.00","810,000.00",0.99,0.99,0.99,0.99,50.01,"11,129.00","6,457.00","9,267.00",0.00,"11,133.00","6,321.00","9,003.00",-121.01,"11,118.00","6,494.00","9,283.00",118.39,345.90,345.90,501.50,-6.34,347.50,347.40,503.50,-125.52,337.40,337.30,493.90,114.28,"2,172,000.00","2,134,000.00","2,138,000.00","6,440,000.00","2,209,000.00","2,173,000.00","2,167,000.00","6,550,000.00","444,000.00","456,000.00","355,000.00","1,240,000.00",0.99,1.00,1.00,0.99,50.00,"10,999.00","6,383.00","9,102.00",0.00,"11,011.00","6,251.00","8,866.00",-121.23,"10,994.00","6,424.00","9,135.00",117.99,224.00,223.90,327.80,-12.02,218.40,218.30,321.10,-134.12,213.00,212.90,314.00,108.63,"1,435,000.00","1,366,000.00","1,379,000.00","4,180,000.00","1,445,000.00","1,379,000.00","1,383,000.00","4,210,000.00","168,000.00","128,000.00","108,000.00","470,000.00",0.98,0.97,0.99,0.98,"4,619,000.00",0.00,"679,000.00",0.00,0.00,"44,000.00",0.00,"7,000.00",0.00,"5,320,000.00",0.00,"810,000.00",0.00,0.99,0.00
13/07/2023 16:28:20,0.03,0.00,50.00,"11,115.00","6,449.00",0.00,"11,121.00","6,313.00",-121.13,"11,105.00","6,488.00",118.27,235.40,235.30,-6.85,230.90,230.80,-128.75,225.70,225.60,113.53,"1,507,000.00","1,444,000.00","1,459,000.00","4,410,000.00","1,518,000.00","1,458,000.00","1,464,000.00","4,440,000.00","186,000.00","197,000.00","127,000.00","520,000.00",0.99,0.99,1.00,0.99,50.01,"11,129.00","6,455.00","9,289.00",0.00,"11,133.00","6,322.00","9,003.00",-121.11,"11,116.00","6,494.00","9,294.00",118.30,256.20,256.10,373.50,-5.99,251.70,251.60,370.30,-127.98,247.00,246.90,364.10,114.51,"1,637,000.00","1,572,000.00","1,594,000.00","4,800,000.00","1,650,000.00","1,587,000.00","1,601,000.00","4,840,000.00","225,000.00","236,000.00","157,000.00","620,000.00",0.99,0.99,1.00,0.99,49.99,"11,098.00","6,438.00","9,168.00",0.00,"11,106.00","6,305.00","8,926.00",-121.16,"11,089.00","6,480.00","9,212.00",118.24,223.20,223.10,327.10,-7.87,218.70,218.60,320.90,-129.79,213.50,213.40,315.20,112.57,"1,432,000.00","1,372,000.00","1,382,000.00","4,190,000.00","1,441,000.00","1,382,000.00","1,386,000.00","4,210,000.00","156,000.00","169,000.00","98,000.00","430,000.00",0.99,0.99,0.99,0.99,"4,656,000.00",0.00,"683,000.00",0.00,0.00,"37,000.00",0.00,"4,000.00",0.00,"4,410,000.00",0.00,"520,000.00",0.00,0.99,0.00
13/07/2023 16:28:50,0.03,0.00,49.99,"11,113.00","6,448.00",0.00,"11,117.00","6,311.00",-121.14,"11,103.00","6,487.00",118.26,239.00,238.90,-7.88,234.90,234.80,-129.78,229.40,229.30,112.39,"1,526,000.00","1,465,000.00","1,479,000.00","4,470,000.00","1,541,000.00","1,483,000.00","1,488,000.00","4,510,000.00","216,000.00","226,000.00","157,000.00","610,000.00",0.99,0.99,0.99,0.99,50.00,"11,127.00","6,457.00","9,294.00",0.00,"11,130.00","6,317.00","9,003.00",-121.11,"11,118.00","6,496.00","9,311.00",118.30,262.90,262.80,383.80,-6.55,258.70,258.60,379.70,-128.55,253.30,253.20,373.80,113.59,"1,676,000.00","1,612,000.00","1,632,000.00","4,920,000.00","1,693,000.00","1,631,000.00","1,642,000.00","4,970,000.00","267,000.00","273,000.00","202,000.00","750,000.00",0.99,0.99,1.00,0.99,49.99,"11,091.00","6,435.00","9,173.00",0.00,"11,098.00","6,299.00","8,926.00",-121.18,"11,082.00","6,476.00","9,206.00",118.23,224.80,224.70,329.40,-9.20,220.50,220.40,325.00,-131.07,215.20,215.10,319.70,111.04,"1,437,000.00","1,377,000.00","1,390,000.00","4,200,000.00","1,451,000.00","1,393,000.00","1,397,000.00","4,240,000.00","173,000.00","188,000.00","124,000.00","490,000.00",0.99,0.98,0.99,0.99,"4,693,000.00",0.00,"688,000.00",0.00,0.00,"37,000.00",0.00,"5,000.00",0.00,"4,470,000.00",0.00,"610,000.00",0.00,0.99,0.00
13/07/2023 16:29:20,0.03,0.00,49.99,"11,112.00","6,445.00",0.00,"11,120.00","6,313.00",-121.14,"11,107.00","6,492.00",118.31,234.20,234.20,-7.97,229.50,229.40,-129.98,224.00,223.90,112.42,"1,494,000.00","1,431,000.00","1,446,000.00","4,370,000.00","1,510,000.00","1,449,000.00","1,454,000.00","4,410,000.00","214,000.00","226,000.00","155,000.00","600,000.00",0.99,0.99,0.99,0.99,50.00,"11,132.00","6,457.00","9,283.00",0.00,"11,139.00","6,324.00","9,014.00",-121.09,"11,129.00","6,503.00","9,311.00",118.34,261.60,261.50,382.70,-6.94,256.70,256.60,379.50,-128.93,251.00,251.00,371.90,113.71,"1,660,000.00","1,592,000.00","1,612,000.00","4,860,000.00","1,682,000.00","1,616,000.00","1,625,000.00","4,920,000.00","272,000.00","281,000.00","205,000.00","760,000.00",0.99,0.99,1.00,0.99,49.99,"11,084.00","6,428.00","9,190.00",0.00,"11,092.00","6,297.00","8,926.00",-121.17,"11,078.00","6,475.00","9,223.00",118.27,210.70,210.60,308.10,-9.37,205.10,205.00,302.60,-131.24,200.10,200.00,297.50,111.01,"1,349,000.00","1,283,000.00","1,296,000.00","3,930,000.00","1,360,000.00","1,297,000.00","1,301,000.00","3,960,000.00","172,000.00","186,000.00","115,000.00","480,000.00",0.99,0.98,0.99,0.99,"4,730,000.00",0.00,"693,000.00",0.00,0.00,"36,000.00",0.00,"5,000.00",0.00,"4,370,000.00",0.00,"600,000.00",0.00,0.99,0.00
13/07/2023 16:29:50,0.03,0.00,49.99,"11,118.00","6,450.00",0.00,"11,125.00","6,316.00",-121.13,"11,113.00","6,494.00",118.31,226.40,226.30,-8.27,221.80,221.70,-130.06,217.30,217.20,112.23,"1,445,000.00","1,383,000.00","1,403,000.00","4,230,000.00","1,461,000.00","1,401,000.00","1,411,000.00","4,270,000.00","215,000.00","221,000.00","155,000.00","600,000.00",0.99,0.99,0.99,0.99,50.00,"11,135.00","6,458.00","9,283.00",0.00,"11,139.00","6,324.00","9,009.00",-121.09,"11,125.00","6,501.00","9,316.00",118.35,245.80,245.80,361.90,-7.01,242.50,242.40,357.30,-128.70,237.30,237.30,352.00,113.36,"1,567,000.00","1,513,000.00","1,530,000.00","4,610,000.00","1,584,000.00","1,530,000.00","1,540,000.00","4,650,000.00","265,000.00","263,000.00","197,000.00","720,000.00",0.99,0.99,1.00,0.99,49.99,"11,098.00","6,439.00","9,201.00",0.00,"11,104.00","6,302.00","8,937.00",-121.18,"11,096.00","6,482.00","9,223.00",118.27,210.10,210.00,307.80,-9.78,206.10,206.00,304.60,-131.33,200.70,200.60,300.10,110.89,"1,344,000.00","1,288,000.00","1,298,000.00","3,930,000.00","1,357,000.00","1,303,000.00","1,305,000.00","3,960,000.00","176,000.00","189,000.00","122,000.00","500,000.00",0.99,0.98,0.99,0.99,"4,765,000.00",0.00,"698,000.00",0.00,0.00,"35,000.00",0.00,"5,000.00",0.00,"4,230,000.00",0.00,"600,000.00",0.00,0.99,0.00
13/07/2023 16:30:20,0.03,0.00,49.97,"11,060.00","6,414.00",0.00,"11,063.00","6,282.00",-121.20,"11,048.00","6,458.00",118.26,278.40,278.30,-10.98,278.70,278.60,-132.58,271.20,271.10,108.43,"1,745,000.00","1,710,000.00","1,716,000.00","5,170,000.00","1,784,000.00","1,749,000.00","1,749,000.00","5,280,000.00","343,000.00","348,000.00","301,000.00","1,000,000.00",0.98,0.98,0.98,0.98,49.99,"11,132.00","6,457.00","9,289.00",0.00,"11,138.00","6,324.00","9,003.00",-120.83,"11,124.00","6,499.00","9,289.00",118.66,366.20,366.00,551.40,-6.48,382.40,382.30,557.10,-128.25,371.70,371.50,538.80,113.18,"2,227,000.00","2,278,000.00","2,270,000.00","6,530,000.00","2,322,000.00","2,375,000.00","2,371,000.00","6,870,000.00","780,000.00","833,000.00","863,000.00","2,420,000.00",0.99,0.99,1.00,0.99,49.96,"10,905.00","6,326.00","9,058.00",0.00,"10,884.00","6,185.00","8,805.00",-121.75,"10,883.00","6,351.00","9,074.00",117.78,213.70,213.60,312.40,-19.85,209.80,209.70,310.10,-142.74,205.00,204.90,305.30,95.88,"1,367,000.00","1,312,000.00","1,325,000.00","4,000,000.00","1,380,000.00","1,327,000.00","1,332,000.00","4,040,000.00","185,000.00","192,000.00","129,000.00","520,000.00",0.94,0.93,0.92,0.93,"4,808,000.00",0.00,"707,000.00",0.00,0.00,"43,000.00",0.00,"8,000.00",0.00,"5,170,000.00",0.00,"1,000,000.00",0.00,0.98,0.00
13/07/2023 16:30:50,0.03,0.00,49.96,"11,038.00","6,401.00",0.00,"11,048.00","6,270.00",-121.17,"11,031.00","6,450.00",118.27,315.40,315.30,-10.78,315.70,315.60,-131.94,308.90,308.90,108.90,"1,981,000.00","1,943,000.00","1,965,000.00","5,890,000.00","2,019,000.00","1,979,000.00","1,992,000.00","5,990,000.00","380,000.00","373,000.00","327,000.00","1,090,000.00",0.98,0.98,0.99,0.98,49.97,"11,066.00","6,415.00","9,228.00",0.00,"11,072.00","6,289.00","8,948.00",-120.89,"11,065.00","6,468.00","9,267.00",118.59,343.40,343.40,505.60,-8.78,342.60,342.60,508.10,-129.76,346.60,346.40,500.10,110.83,"2,161,000.00","2,104,000.00","2,164,000.00","6,380,000.00","2,195,000.00","2,145,000.00","2,217,000.00","6,520,000.00","600,000.00","547,000.00","696,000.00","1,700,000.00",0.99,0.99,0.99,0.99,49.95,"10,987.00","6,365.00","9,096.00",0.00,"10,974.00","6,237.00","8,871.00",-121.71,"10,925.00","6,382.00","9,124.00",117.81,288.50,288.40,419.10,-17.97,287.50,287.40,417.70,-136.43,280.50,280.50,412.40,99.49,"1,802,000.00","1,780,000.00","1,793,000.00","5,420,000.00","1,848,000.00","1,806,000.00","1,813,000.00","5,490,000.00","302,000.00","276,000.00","245,000.00","870,000.00",0.95,0.96,0.95,0.96,"4,857,000.00",0.00,"716,000.00",0.00,0.00,"49,000.00",0.00,"9,000.00",0.00,"5,890,000.00",0.00,"1,090,000.00",0.00,0.98,0.00
13/07/2023 16:31:20,0.03,0.00,49.97,"11,047.00","6,406.00",0.00,"11,054.00","6,275.00",-121.17,"11,038.00","6,452.00",118.28,314.00,313.90,-11.25,314.80,314.70,-132.25,308.60,308.50,108.42,"1,972,000.00","1,938,000.00","1,961,000.00","5,870,000.00","2,012,000.00","1,975,000.00","1,991,000.00","5,980,000.00","395,000.00","382,000.00","343,000.00","1,130,000.00",0.98,0.98,0.98,0.98,49.98,"11,075.00","6,428.00","9,256.00",0.00,"11,084.00","6,290.00","8,959.00",-121.00,"11,079.00","6,474.00","9,250.00",118.45,339.50,339.50,493.00,-9.38,341.40,341.40,512.90,-131.13,345.70,345.70,509.50,110.58,"2,111,000.00","2,093,000.00","2,163,000.00","6,350,000.00","2,166,000.00","2,137,000.00","2,219,000.00","6,490,000.00","564,000.00","452,000.00","504,000.00","1,480,000.00",0.99,0.98,0.99,0.99,49.96,"11,010.00","6,369.00","9,124.00",0.00,"11,015.00","6,257.00","8,866.00",-121.40,"10,964.00","6,418.00","9,129.00",117.99,291.80,291.70,423.00,-16.09,290.90,290.80,423.20,-133.86,283.80,283.80,417.20,104.28,"1,847,000.00","1,800,000.00","1,820,000.00","5,470,000.00","1,875,000.00","1,830,000.00","1,837,000.00","5,550,000.00","313,000.00","324,000.00","252,000.00","900,000.00",0.96,0.98,0.97,0.97,"4,906,000.00",0.00,"725,000.00",0.00,0.00,"49,000.00",0.00,"9,000.00",0.00,"5,870,000.00",0.00,"1,130,000.00",0.00,0.98,0.00
13/07/2023 16:31:50,0.03,0.00,49.98,"11,043.00","6,404.00",0.00,"11,051.00","6,274.00",-121.16,"11,033.00","6,450.00",118.27,321.70,321.70,-11.56,320.50,320.40,-132.60,314.90,314.90,108.44,"2,018,000.00","1,970,000.00","2,001,000.00","5,990,000.00","2,060,000.00","2,011,000.00","2,031,000.00","6,100,000.00","416,000.00","401,000.00","349,000.00","1,170,000.00",0.98,0.98,0.99,0.98,49.98,"11,074.00","6,422.00","9,228.00",0.00,"11,076.00","6,288.00","8,948.00",-121.03,"11,063.00","6,466.00","9,250.00",118.35,361.20,361.10,544.30,-10.05,359.30,359.30,522.50,-131.32,360.80,360.60,535.30,109.78,"2,238,000.00","2,197,000.00","2,270,000.00","6,690,000.00","2,301,000.00","2,248,000.00","2,317,000.00","6,860,000.00","554,000.00","551,000.00","461,000.00","1,510,000.00",0.98,0.98,0.99,0.99,49.97,"10,990.00","6,371.00","9,118.00",0.00,"11,014.00","6,247.00","8,871.00",-121.23,"10,975.00","6,420.00","9,124.00",118.15,304.10,304.00,441.00,-14.12,303.00,303.00,439.20,-135.58,295.00,294.90,432.60,106.74,"1,917,000.00","1,861,000.00","1,877,000.00","5,660,000.00","1,952,000.00","1,903,000.00","1,905,000.00","5,770,000.00","348,000.00","342,000.00","288,000.00","990,000.00",0.97,0.97,0.98,0.97,"4,956,000.00",0.00,"735,000.00",0.00,0.00,"50,000.00",0.00,"10,000.00",0.00,"5,990,000.00",0.00,"1,170,000.00",0.00,0.98,0.00
13/07/2023 16:32:20,0.03,0.00,49.99,"11,053.00","6,410.00",0.00,"11,061.00","6,280.00",-121.14,"11,047.00","6,456.00",118.32,319.90,319.90,-10.73,318.80,318.70,-132.16,311.30,311.20,109.06,"2,014,000.00","1,964,000.00","1,983,000.00","5,960,000.00","2,051,000.00","2,002,000.00","2,010,000.00","6,060,000.00","384,000.00","385,000.00","326,000.00","1,100,000.00",0.98,0.98,0.99,0.98,49.99,"11,074.00","6,423.00","9,239.00",0.00,"11,079.00","6,291.00","8,965.00",-121.01,"11,067.00","6,465.00","9,261.00",118.47,346.50,346.40,501.20,-9.59,344.70,344.70,498.50,-131.27,337.60,337.60,518.60,109.88,"2,166,000.00","2,115,000.00","2,141,000.00","6,410,000.00","2,214,000.00","2,159,000.00","2,174,000.00","6,540,000.00","473,000.00","452,000.00","385,000.00","1,280,000.00",0.99,0.98,0.99,0.99,49.98,"11,014.00","6,388.00","9,113.00",0.00,"11,030.00","6,262.00","8,888.00",-121.23,"11,017.00","6,440.00","9,157.00",118.24,300.30,300.20,436.70,-12.56,301.90,301.80,440.10,-133.69,292.50,292.40,429.60,107.62,"1,895,000.00","1,864,000.00","1,864,000.00","5,620,000.00","1,928,000.00","1,899,000.00","1,891,000.00","5,720,000.00","339,000.00","345,000.00","295,000.00","1,000,000.00",0.98,0.98,0.98,0.98,"5,005,000.00",0.00,"744,000.00",0.00,0.00,"50,000.00",0.00,"9,000.00",0.00,"5,960,000.00",0.00,"1,100,000.00",0.00,0.98,0.00
13/07/2023 16:32:50,0.03,0.00,49.97,"11,042.00","6,402.00",0.00,"11,051.00","6,275.00",-121.14,"11,034.00","6,450.00",118.31,329.90,329.80,-11.07,328.80,328.70,-132.23,322.40,322.30,108.83,"2,072,000.00","2,024,000.00","2,051,000.00","6,150,000.00","2,112,000.00","2,063,000.00","2,079,000.00","6,250,000.00","408,000.00","399,000.00","345,000.00","1,150,000.00",0.98,0.98,0.99,0.98,49.98,"11,058.00","6,411.00","9,239.00",0.00,"11,067.00","6,283.00","8,965.00",-121.06,"11,051.00","6,460.00","9,250.00",118.38,354.20,354.20,516.30,-10.35,351.30,351.20,510.40,-131.57,347.20,347.20,507.90,109.72,"2,214,000.00","2,156,000.00","2,203,000.00","6,570,000.00","2,262,000.00","2,200,000.00","2,235,000.00","6,700,000.00","464,000.00","451,000.00","381,000.00","1,290,000.00",0.98,0.98,0.99,0.98,49.97,"11,017.00","6,386.00","9,135.00",0.00,"11,033.00","6,263.00","8,893.00",-121.19,"11,009.00","6,438.00","9,151.00",118.21,312.10,312.00,452.70,-12.89,311.10,311.00,452.00,-133.67,303.10,303.10,443.30,107.76,"1,961,000.00","1,916,000.00","1,928,000.00","5,810,000.00","1,999,000.00","1,953,000.00","1,956,000.00","5,910,000.00","374,000.00","368,000.00","303,000.00","1,060,000.00",0.97,0.98,0.98,0.98,"5,057,000.00",0.00,"754,000.00",0.00,0.00,"51,000.00",0.00,"10,000.00",0.00,"6,150,000.00",0.00,"1,150,000.00",0.00,0.98,0.00
13/07/2023 16:33:20,0.03,0.00,49.98,"11,049.00","6,406.00",0.00,"11,058.00","6,280.00",-121.15,"11,041.00","6,454.00",118.31,330.90,330.80,-10.88,329.90,329.80,-132.22,322.50,322.50,108.92,"2,081,000.00","2,033,000.00","2,053,000.00","6,170,000.00","2,119,000.00","2,072,000.00","2,082,000.00","6,270,000.00","402,000.00","399,000.00","342,000.00","1,150,000.00",0.98,0.98,0.99,0.98,49.99,"11,075.00","6,420.00","9,228.00",0.00,"11,075.00","6,292.00","8,981.00",-121.07,"11,062.00","6,463.00","9,234.00",118.42,350.50,350.40,507.90,-9.98,348.90,348.80,506.00,-131.55,342.50,342.50,501.20,109.67,"2,191,000.00","2,145,000.00","2,172,000.00","6,490,000.00","2,239,000.00","2,186,000.00","2,207,000.00","6,620,000.00","471,000.00","451,000.00","401,000.00","1,310,000.00",0.98,0.98,0.99,0.99,49.97,"11,022.00","6,388.00","9,140.00",0.00,"11,034.00","6,265.00","8,893.00",-121.21,"11,017.00","6,440.00","9,162.00",118.20,309.00,308.90,446.30,-12.65,308.50,308.50,447.70,-133.62,300.30,300.30,437.60,107.86,"1,951,000.00","1,907,000.00","1,917,000.00","5,770,000.00","1,984,000.00","1,941,000.00","1,941,000.00","5,870,000.00","357,000.00","352,000.00","307,000.00","1,030,000.00",0.98,0.98,0.98,0.98,"5,108,000.00",0.00,"763,000.00",0.00,0.00,"51,000.00",0.00,"10,000.00",0.00,"6,170,000.00",0.00,"1,150,000.00",0.00,0.98,0.00
13/07/2023 16:33:50,0.03,0.00,49.98,"11,063.00","6,414.00",0.00,"11,069.00","6,287.00",-121.15,"11,055.00","6,460.00",118.32,328.20,328.10,-9.96,326.20,326.10,-131.32,319.30,319.30,109.99,"2,073,000.00","2,018,000.00","2,041,000.00","6,130,000.00","2,105,000.00","2,050,000.00","2,063,000.00","6,220,000.00","367,000.00","364,000.00","301,000.00","1,040,000.00",0.98,0.98,0.99,0.99,49.99,"11,080.00","6,425.00","9,245.00",0.00,"11,083.00","6,295.00","8,959.00",-121.07,"11,070.00","6,469.00","9,267.00",118.41,357.30,357.30,515.40,-9.12,355.10,355.10,515.90,-130.47,349.50,349.50,508.30,110.73,"2,243,000.00","2,187,000.00","2,224,000.00","6,650,000.00","2,285,000.00","2,227,000.00","2,252,000.00","6,760,000.00","438,000.00","446,000.00","372,000.00","1,230,000.00",0.99,0.99,0.99,0.99,49.97,"11,033.00","6,395.00","9,146.00",0.00,"11,041.00","6,271.00","8,893.00",-121.20,"11,022.00","6,443.00","9,157.00",118.25,311.60,311.50,451.80,-12.14,310.80,310.70,448.60,-133.20,302.90,302.80,443.10,108.68,"1,974,000.00","1,925,000.00","1,938,000.00","5,840,000.00","2,002,000.00","1,956,000.00","1,959,000.00","5,930,000.00","326,000.00","325,000.00","267,000.00","930,000.00",0.98,0.98,0.99,0.98,"5,159,000.00",0.00,"772,000.00",0.00,0.00,"51,000.00",0.00,"9,000.00",0.00,"6,130,000.00",0.00,"1,040,000.00",0.00,0.99,0.00
13/07/2023 16:34:20,0.03,0.00,49.98,"11,077.00","6,422.00",0.00,"11,081.00","6,295.00",-121.15,"11,069.00","6,468.00",118.35,321.10,321.10,-9.27,319.30,319.20,-130.44,313.40,313.40,110.76,"2,035,000.00","1,983,000.00","2,009,000.00","6,030,000.00","2,062,000.00","2,010,000.00","2,027,000.00","6,100,000.00","335,000.00","327,000.00","271,000.00","940,000.00",0.99,0.99,0.99,0.99,49.98,"11,094.00","6,434.00","9,245.00",0.00,"11,096.00","6,305.00","8,981.00",-121.07,"11,091.00","6,479.00","9,278.00",118.42,350.60,350.60,508.10,-8.24,349.00,348.90,507.00,-129.61,343.80,343.80,507.40,112.05,"2,211,000.00","2,162,000.00","2,194,000.00","6,560,000.00","2,246,000.00","2,193,000.00","2,218,000.00","6,650,000.00","453,000.00","423,000.00","378,000.00","1,240,000.00",0.99,0.99,0.99,0.99,49.97,"11,037.00","6,397.00","9,146.00",0.00,"11,046.00","6,273.00","8,899.00",-121.20,"11,027.00","6,447.00","9,162.00",118.22,297.10,297.00,432.80,-11.76,293.20,293.10,427.50,-132.46,287.90,287.80,424.30,108.48,"1,887,000.00","1,823,000.00","1,851,000.00","5,560,000.00","1,911,000.00","1,848,000.00","1,865,000.00","5,620,000.00","293,000.00","290,000.00","221,000.00","810,000.00",0.98,0.98,0.99,0.98,"5,209,000.00",0.00,"780,000.00",0.00,0.00,"50,000.00",0.00,"8,000.00",0.00,"6,030,000.00",0.00,"940,000.00",0.00,0.99,0.00
13/07/2023 16:34:50,0.03,0.00,49.96,"11,087.00","6,427.00",0.00,"11,092.00","6,302.00",-121.15,"11,081.00","6,475.00",118.37,311.00,310.90,-8.83,309.40,309.30,-130.22,302.60,302.50,111.06,"1,974,000.00","1,925,000.00","1,943,000.00","5,840,000.00","1,999,000.00","1,950,000.00","1,959,000.00","5,910,000.00","310,000.00","310,000.00","253,000.00","880,000.00",0.99,0.99,0.99,0.99,49.97,"11,102.00","6,436.00","9,267.00",0.00,"11,109.00","6,311.00","8,981.00",-121.03,"11,095.00","6,483.00","9,289.00",118.46,344.30,344.20,523.90,-8.06,337.80,337.80,495.30,-129.54,331.90,331.90,486.60,112.08,"2,176,000.00","2,099,000.00","2,124,000.00","6,360,000.00","2,208,000.00","2,125,000.00","2,144,000.00","6,430,000.00","403,000.00","413,000.00","314,000.00","1,080,000.00",0.99,0.99,0.99,0.99,49.94,"11,054.00","6,410.00","9,140.00",0.00,"11,068.00","6,284.00","8,910.00",-121.21,"11,048.00","6,461.00","9,190.00",118.25,296.20,296.20,432.10,-11.07,292.80,292.70,426.20,-132.10,286.90,286.80,421.10,109.81,"1,885,000.00","1,825,000.00","1,847,000.00","5,560,000.00","1,906,000.00","1,848,000.00","1,860,000.00","5,610,000.00","274,000.00","279,000.00","215,000.00","790,000.00",0.98,0.98,0.99,0.99,"5,258,000.00",0.00,"787,000.00",0.00,0.00,"49,000.00",0.00,"7,000.00",0.00,"5,840,000.00",0.00,"880,000.00",0.00,0.99,0.00
